Year,Agency ,Country,Area,Category,Sector,Amount
2009,USAID,Liberia,Sub-Saharan Africa,Economic Development,Infrastructure,"7,084,101.02"
2009,USAID,Liberia,Sub-Saharan Africa,Economic Development,Private Sector Competitiveness,"1,918,449.60"
2009,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Higher Education,"1,191.65"
2009,USAID,Liberia,Sub-Saharan Africa,Environment,Natural Resources and Biodiversity,"1,217,543.50"
2009,USAID,Liberia,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"2,695,623.68"
2009,USAID,Liberia,Sub-Saharan Africa,Health,Malaria,"69,645.26"
2009,USAID,Liberia,Sub-Saharan Africa,Health,Maternal and Child Health,"487,917.92"
2009,USAID,Liberia,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"509,744.92"
2009,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"6,969.74"
2009,USAID,Liberia,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"200,000.00"
2009,USAID,Liberia,Sub-Saharan Africa,Health,HIV/AIDS,"238,324.25"
2009,USAID,Liberia,Sub-Saharan Africa,Health,Malaria,"11,821,312.97"
2009,USAID,Liberia,Sub-Saharan Africa,Health,Maternal and Child Health,"1,051,813.18"
2009,USAID,Liberia,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"136,921.86"
2009,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"6,066.28"
2009,USAID,Liberia,Sub-Saharan Africa,Health,HIV/AIDS,"699,612.91"
2010,MCC,Liberia,Sub-Saharan Africa,Multi-Sector,Multi-Sector - Unspecified,"6,104.10"
2010,Peace Corps,Liberia,Sub-Saharan Africa,Education and Social Services,Education and Social Services - General,"1,302,310.85"
2010,Peace Corps,Liberia,Sub-Saharan Africa,Multi-Sector,Multi-Sector - Unspecified,"3,012.00"
2010,USADF,Liberia,Sub-Saharan Africa,Economic Development,Agriculture,"338,612.40"
2010,USADF,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"296,793.34"
2010,USADF,Liberia,Sub-Saharan Africa,Economic Development,Trade and Investment,"7,204.00"
2010,USADF,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"205,460.39"
2010,USAID,Liberia,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"12,432.80"
2010,USAID,Liberia,Sub-Saharan Africa,Health,HIV/AIDS,"128,486.62"
2010,USAID,Liberia,Sub-Saharan Africa,Health,Malaria,"134,477.86"
2010,USAID,Liberia,Sub-Saharan Africa,Health,Maternal and Child Health,"75,415.00"
2010,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Civil Society,"1,026,603.87"
2010,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Good Governance,"96,668.08"
2010,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"538,682.80"
2010,USAID,Liberia,Sub-Saharan Africa,Economic Development,Agriculture,"4,229,907.04"
2010,USAID,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"973,916.58"
2010,USAID,Liberia,Sub-Saharan Africa,Economic Development,Infrastructure,"820,428.43"
2010,USAID,Liberia,Sub-Saharan Africa,Economic Development,Private Sector Competitiveness,"559,880.00"
2010,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Basic Education,"10,708,459.93"
2010,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Social Assistance,"50,478.80"
2010,USAID,Liberia,Sub-Saharan Africa,Environment,Clean Productive Environment,"304,484.91"
2010,USAID,Liberia,Sub-Saharan Africa,Environment,Natural Resources and Biodiversity,"2,054,274.67"
2010,USAID,Liberia,Sub-Saharan Africa,Health,Water Supply and Sanitation,"2,204,062.00"
2010,USAID,Liberia,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"503,401.22"
2010,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"89,297.79"
2010,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Civil Society,"32,342.10"
2010,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Good Governance,"18,740,999.20"
2010,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"3,176,493.07"
2010,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"1,524,404.52"
2010,USAID,Liberia,Sub-Saharan Africa,Economic Development,Agriculture,"188,104.03"
2010,USAID,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"167,536.94"
2010,USAID,Liberia,Sub-Saharan Africa,Economic Development,Infrastructure,"4,516,715.01"
2010,USAID,Liberia,Sub-Saharan Africa,Economic Development,Private Sector Competitiveness,"1,208,793.60"
2010,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Basic Education,"8,185,165.16"
2010,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Higher Education,"155,707.87"
2010,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Social Assistance,"2,219,218.55"
2010,USAID,Liberia,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"2,831,381.99"
2010,USAID,Liberia,Sub-Saharan Africa,Health,Maternal and Child Health,"1,418,434.38"
2010,USAID,Liberia,Sub-Saharan Africa,Health,Water Supply and Sanitation,"1,551,725.00"
2010,USAID,Liberia,Sub-Saharan Africa,Peace and Security,Stabilization Operations and Security Sector Reform,"409,871.00"
2010,USAID,Liberia,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"1,197,113.32"
2010,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"11,054.07"
2010,USAID,Liberia,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"2,809,910.79"
2010,USAID,Liberia,Sub-Saharan Africa,Health,HIV/AIDS,"2,339,316.16"
2010,USAID,Liberia,Sub-Saharan Africa,Health,Malaria,"8,294,698.59"
2010,USAID,Liberia,Sub-Saharan Africa,Health,Maternal and Child Health,"4,549,586.87"
2010,USAID,Liberia,Sub-Saharan Africa,Health,Tuberculosis,"376,000.00"
2010,USAID,Liberia,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"577,242.16"
2010,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"22,713.75"
2010,USAID,Liberia,Sub-Saharan Africa,Health,HIV/AIDS,387.09
2011,DoD,Liberia,Sub-Saharan Africa,Health,Other Public Health Threats,"153,000.00"
2011,DoD,Liberia,Sub-Saharan Africa,Peace and Security,Counterterrorism,"142,388.00"
2011,Peace Corps,Liberia,Sub-Saharan Africa,Education and Social Services,Education and Social Services - General,"1,383,767.38"
2011,Peace Corps,Liberia,Sub-Saharan Africa,Multi-Sector,Multi-Sector - Unspecified,"7,820.00"
2011,USADF,Liberia,Sub-Saharan Africa,Economic Development,Agriculture,"462,152.89"
2011,USADF,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"243,527.00"
2011,USADF,Liberia,Sub-Saharan Africa,Economic Development,Trade and Investment,"27,221.00"
2011,USADF,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"243,138.30"
2011,USAID,Liberia,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"128,626.83"
2011,USAID,Liberia,Sub-Saharan Africa,Health,HIV/AIDS,178.4
2011,USAID,Liberia,Sub-Saharan Africa,Health,Malaria,"67,637.84"
2011,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Civil Society,"1,260,480.13"
2011,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Good Governance,"-1,326.05"
2011,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,0.95
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Agriculture,"163,617.39"
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,131.99
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Infrastructure,"1,056,090.11"
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Private Sector Competitiveness,"11,038.33"
2011,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Basic Education,"14,393,975.81"
2011,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Social Assistance,"77,128.70"
2011,USAID,Liberia,Sub-Saharan Africa,Environment,Clean Productive Environment,37.09
2011,USAID,Liberia,Sub-Saharan Africa,Environment,Natural Resources and Biodiversity,"2,167,312.48"
2011,USAID,Liberia,Sub-Saharan Africa,Health,Water Supply and Sanitation,"-156,938.50"
2011,USAID,Liberia,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"110,772.80"
2011,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"496,171.60"
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"34,915.34"
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Private Sector Competitiveness,"1,199.75"
2011,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Civil Society,"1,094,171.57"
2011,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Good Governance,"5,106,855.42"
2011,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"5,923,745.60"
2011,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"4,076,457.16"
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Agriculture,"2,939,011.91"
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"340,003.56"
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Infrastructure,"13,534,299.51"
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Private Sector Competitiveness,"227,116.49"
2011,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Basic Education,"5,479,176.08"
2011,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Higher Education,"804,086.12"
2011,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Social Assistance,"957,747.34"
2011,USAID,Liberia,Sub-Saharan Africa,Environment,Natural Resources and Biodiversity,"973,259.06"
2011,USAID,Liberia,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"1,407,786.29"
2011,USAID,Liberia,Sub-Saharan Africa,Health,Malaria,"-1,302.00"
2011,USAID,Liberia,Sub-Saharan Africa,Health,Maternal and Child Health,"2,969,271.13"
2011,USAID,Liberia,Sub-Saharan Africa,Health,Water Supply and Sanitation,"663,256.63"
2011,USAID,Liberia,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"2,809,744.78"
2011,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"1,711,746.00"
2011,USAID,Liberia,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"4,366,084.86"
2011,USAID,Liberia,Sub-Saharan Africa,Health,HIV/AIDS,"2,501,694.58"
2011,USAID,Liberia,Sub-Saharan Africa,Health,Malaria,"14,115,019.33"
2011,USAID,Liberia,Sub-Saharan Africa,Health,Maternal and Child Health,"4,605,398.65"
2011,USAID,Liberia,Sub-Saharan Africa,Health,Tuberculosis,"375,000.00"
2011,USAID,Liberia,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"472,842.73"
2011,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"285,612.48"
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"1,094,987.43"
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Trade and Investment,"85,273.85"
2011,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Basic Education,"906,775.74"
2011,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,171.6
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Agriculture,"3,337,640.00"
2011,USAID,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"1,667,090.00"
2011,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Basic Education,"690,550.00"
2011,USAID,Liberia,Sub-Saharan Africa,Health,HIV/AIDS,"3,347,520.00"
2011,USAID,Liberia,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","4,389,500.00"
2012,DoD,Liberia,Sub-Saharan Africa,Health,Other Public Health Threats,"441,000.00"
2012,DoD,Liberia,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","144,512.00"
2012,DoD,Liberia,Sub-Saharan Africa,Peace and Security,Counterterrorism,"19,975.00"
2012,MCC,Liberia,Sub-Saharan Africa,Multi-Sector,Multi-Sector - Unspecified,"5,499.47"
2012,Peace Corps,Liberia,Sub-Saharan Africa,Education and Social Services,Education and Social Services - General,"1,683,444.24"
2012,Peace Corps,Liberia,Sub-Saharan Africa,Multi-Sector,Multi-Sector - Unspecified,"9,162.71"
2012,USADF,Liberia,Sub-Saharan Africa,Economic Development,Agriculture,"675,476.70"
2012,USADF,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"183,827.07"
2012,USADF,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"297,309.11"
2012,USAID,Liberia,Sub-Saharan Africa,Health,HIV/AIDS,"30,000.00"
2012,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Civil Society,"234,020.72"
2012,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"1,138,898.92"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Agriculture,"450,667.28"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"1,254,263.45"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Infrastructure,"11,724.27"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Private Sector Competitiveness,"3,286,338.17"
2012,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Basic Education,"270,340.56"
2012,USAID,Liberia,Sub-Saharan Africa,Environment,Natural Resources and Biodiversity,"41,583.22"
2012,USAID,Liberia,Sub-Saharan Africa,Health,Water Supply and Sanitation,"156,938.50"
2012,USAID,Liberia,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"51,558.25"
2012,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"19,457.20"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Private Sector Competitiveness,"5,298.90"
2012,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Civil Society,"4,350,266.95"
2012,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Good Governance,"13,276,133.26"
2012,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"634,657.39"
2012,USAID,Liberia,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"7,034,309.75"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Agriculture,"3,756,982.61"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"1,387,823.62"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Infrastructure,"5,757,859.19"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Private Sector Competitiveness,"2,352,415.80"
2012,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Basic Education,"17,024,388.81"
2012,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Higher Education,"1,180,654.36"
2012,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Social Assistance,"106,375.50"
2012,USAID,Liberia,Sub-Saharan Africa,Environment,Natural Resources and Biodiversity,"3,877,824.74"
2012,USAID,Liberia,Sub-Saharan Africa,Health,Maternal and Child Health,"28,475.73"
2012,USAID,Liberia,Sub-Saharan Africa,Health,Water Supply and Sanitation,"5,879,397.73"
2012,USAID,Liberia,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"3,443,962.44"
2012,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"1,809,589.55"
2012,USAID,Liberia,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"5,632,385.01"
2012,USAID,Liberia,Sub-Saharan Africa,Health,HIV/AIDS,"4,706,037.37"
2012,USAID,Liberia,Sub-Saharan Africa,Health,Malaria,"10,449,021.59"
2012,USAID,Liberia,Sub-Saharan Africa,Health,Maternal and Child Health,"7,538,391.01"
2012,USAID,Liberia,Sub-Saharan Africa,Health,Nutrition,"826,000.00"
2012,USAID,Liberia,Sub-Saharan Africa,Health,Tuberculosis,"279,594.00"
2012,USAID,Liberia,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"1,448,555.20"
2012,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"223,444.41"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"1,945,985.52"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Trade and Investment,"1,770,190.42"
2012,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Basic Education,"1,471,997.55"
2012,USAID,Liberia,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"490,313.69"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Agriculture,"2,445,070.00"
2012,USAID,Liberia,Sub-Saharan Africa,Economic Development,Economic Opportunity,"1,890,040.00"
2012,USAID,Liberia,Sub-Saharan Africa,Education and Social Services,Basic Education,"219,650.00"
2012,USAID,Liberia,Sub-Saharan Africa,Health,HIV/AIDS,"2,624,150.00"
2012,USAID,Liberia,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","3,919,200.00"
2013,DoD,Liberia,Sub-Saharan Africa,Peace and Security,Counterterrorism,"32,887.00"
2013,HHS,Liberia,Sub-Saharan Africa,Health,Health - General,"117,486.00"
2013,MCC,Liberia,Sub-Saharan Africa,Multi-Sector,Multi-Sector - Unspecified,"28,311.38"
2013,Peace Corps,Liberia,Sub-Saharan Africa,Education and Social Services,Education and Social Services - General,"1,724,326.59"
2013,Peace Corps,Liberia,Sub-Saharan Africa,Economic Development,Economic Development - General,"1,822.80"
2013,Peace Corps,Liberia,Sub-Saharan Africa,Multi-Sector,Multi-Sector - Unspecified,"10,542.04"
